example,dist_before,dist_after,cos_before,cos_after,common_mode_shift_cosine,en_norm_before,en_norm_after,vi_norm_before,vi_norm_after
sample_0014,3.2908759117126465,3.2944109439849854,0.990773618221283,0.9907562732696533,0.9580899477005005,24.281829833984375,24.28534698486328,24.05931282043457,24.04845428466797
sample_0015,2.7596962451934814,2.7590959072113037,0.9932997226715088,0.9932991862297058,0.9504196047782898,23.77813148498535,23.782520294189453,23.8726806640625,23.86326026916504
sample_0016,3.033231258392334,3.0375428199768066,0.9919353127479553,0.9919137954711914,0.8899528980255127,23.860097885131836,23.8687801361084,23.902557373046875,23.900190353393555
sample_0017,2.8427324295043945,2.836636781692505,0.9931289553642273,0.9931455254554749,0.8866903185844421,24.070960998535156,24.07612419128418,24.28789520263672,24.267824172973633
sample_0018,2.756747245788574,2.7569117546081543,0.993169367313385,0.9931694865226746,0.9554598331451416,23.545108795166016,23.551368713378906,23.61137580871582,23.610780715942383
sample_0019,2.4744749069213867,2.4758799076080322,0.9946666955947876,0.9946630001068115,0.9272720217704773,23.989906311035156,23.993938446044922,23.838560104370117,23.829660415649414
sample_0020,3.0553295612335205,3.056481122970581,0.9918162822723389,0.991810142993927,0.960303783416748,23.89919662475586,23.903696060180664,23.853090286254883,23.8457088470459
sample_0021,3.110675096511841,3.1078615188598633,0.9915475845336914,0.991558849811554,0.9338558316230774,23.854124069213867,23.858821868896484,23.948816299438477,23.939376831054688
sample_0022,2.6424007415771484,2.644981622695923,0.9936828017234802,0.9936715364456177,0.948050320148468,23.459470748901367,23.465993881225586,23.534313201904297,23.53484535217285
sample_0023,2.9331531524658203,2.936741352081299,0.9924700260162354,0.9924559593200684,0.9453768134117126,23.928510665893555,23.93292808532715,23.634552001953125,23.630613327026367
sample_0024,2.724149703979492,2.723130464553833,0.9936221241950989,0.9936237335205078,0.9413803815841675,24.06884002685547,24.072620391845703,24.14992904663086,24.14032745361328
sample_0025,2.6707723140716553,2.672173023223877,0.9936128854751587,0.9936082363128662,0.9601314663887024,23.666919708251953,23.671283721923828,23.54421043395996,23.537609100341797
sample_0026,3.2500698566436768,3.2505598068237305,0.9907867312431335,0.9907872080802917,0.9579857587814331,23.99692153930664,24.000459671020508,23.747961044311523,23.740629196166992
sample_0027,2.8633460998535156,2.8642616271972656,0.9926556348800659,0.9926474094390869,0.9361997842788696,23.48382568359375,23.48708724975586,23.668684005737305,23.66324806213379
sample_0028,2.718764543533325,2.7184629440307617,0.9932693243026733,0.9932622313499451,0.949748694896698,23.17381477355957,23.17919158935547,23.450153350830078,23.440866470336914
sample_0029,2.798569679260254,2.8037729263305664,0.993107795715332,0.993084728717804,0.9326460361480713,23.84033966064453,23.846059799194336,23.767427444458008,23.76908302307129
sample_0030,3.02759051322937,3.0260097980499268,0.9920134544372559,0.9920114278793335,0.973627507686615,23.200504302978516,23.20461654663086,23.3188419342041,23.31507682800293
sample_0031,2.6917457580566406,2.693146228790283,0.9933969378471375,0.9933907985687256,0.970263659954071,23.43167495727539,23.436899185180664,23.413501739501953,23.409067153930664
sample_0032,2.736229658126831,2.732661724090576,0.9932836890220642,0.9933008551597595,0.9685577750205994,23.6127872467041,23.617076873779297,23.604488372802734,23.598207473754883
sample_0033,2.73795485496521,2.7382636070251465,0.993289589881897,0.9932876229286194,0.9656486511230469,23.622407913208008,23.62662696838379,23.644256591796875,23.639148712158203
sample_0034,2.752833604812622,2.7534124851226807,0.9934282898902893,0.9934260249137878,0.9611749053001404,24.04510498046875,24.048974990844727,23.949804306030273,23.938451766967773
sample_0035,2.2694857120513916,2.267233371734619,0.9954481720924377,0.9954567551612854,0.9177581667900085,23.779481887817383,23.785621643066406,23.791484832763672,23.783557891845703
sample_0036,3.691673755645752,3.7056658267974854,0.9896189570426941,0.989557683467865,0.8153857588768005,23.902515411376953,23.90685272216797,23.554628372192383,23.539522171020508
sample_0037,3.289670467376709,3.2883565425872803,0.9900580048561096,0.9900657534599304,0.9786422848701477,23.098356246948242,23.10312843322754,23.276084899902344,23.27427864074707
sample_0038,2.961742877960205,2.9699063301086426,0.9923058152198792,0.9922661185264587,0.8712263703346252,23.76385498046875,23.767988204956055,23.748620986938477,23.7534122467041
sample_0039,5.48374605178833,5.480266571044922,0.9904851317405701,0.9902118444442749,0.1092502698302269,23.830541610717773,23.835718154907227,21.797935485839844,21.771751403808594
sample_0040,3.153002977371216,3.1547837257385254,0.991347074508667,0.9913368225097656,0.9326478242874146,23.99176597595215,23.996992111206055,23.93694496154785,23.92527198791504
sample_0041,2.481619358062744,2.4787557125091553,0.9943627119064331,0.9943723082542419,0.9653042554855347,23.253997802734375,23.256099700927734,23.40338706970215,23.397310256958008
sample_0042,2.9223573207855225,2.9233558177948,0.9927863478660583,0.9927811026573181,0.9568239450454712,24.35430145263672,24.356597900390625,24.296470642089844,24.288787841796875
sample_0043,2.9428012371063232,2.9444315433502197,0.992400586605072,0.9923903942108154,0.9513022303581238,23.65707778930664,23.66185760498047,23.775527954101562,23.77003288269043
sample_0044,2.8935282230377197,2.897207260131836,0.9927483201026917,0.9927306771278381,0.9554363489151001,24.069440841674805,24.070526123046875,23.868072509765625,23.862451553344727
sample_0045,2.574404716491699,2.57621693611145,0.9940851330757141,0.9940764307975769,0.9566545486450195,23.68670082092285,23.688499450683594,23.646371841430664,23.640960693359375
sample_0046,2.9183096885681152,2.921760320663452,0.9924535751342773,0.9924368262290955,0.9383792877197266,23.742658615112305,23.74725914001465,23.66057586669922,23.653945922851562
sample_0047,1.3919049501419067,1.3904117345809937,0.9982547760009766,0.9982583522796631,0.9951310753822327,23.3745059967041,23.378808975219727,23.512590408325195,23.514230728149414
sample_0048,2.7904114723205566,2.795212745666504,0.993184506893158,0.9931624531745911,0.9112396836280823,23.802812576293945,23.808156967163086,23.94024085998535,23.94252586364746
sample_0049,3.2798876762390137,3.283663034439087,0.9916971325874329,0.9916769862174988,0.8692603707313538,23.96674156188965,23.970367431640625,23.77153778076172,23.759002685546875
